# GALAH DR3 ID: 131120001102089
# wv, flux
5741.183729171753 1189.0718994140625
5741.238389015198 1182.05712890625
5741.293048858643 1177.9766845703125
5741.347708702087 1175.4029541015625
5741.402368545532 1177.4049072265625
5741.457028388977 1185.201171875
5741.511688232422 1185.537353515625
5741.566348075867 1176.3397216796875
5741.6210079193115 1161.2421875
5741.675667762756 1174.8385009765625
5741.730327606201 1203.57958984375
5741.784987449646 1199.04296875
5741.839647293091 1180.3507080078125
5741.894307136536 1180.7864990234375
5741.9489669799805 1189.9285888671875
5742.003626823425 1214.4832763671875
5742.05828666687 1226.9688720703125
5742.112946510315 1204.39013671875
5742.16760635376 1178.81103515625
5742.222266197205 1185.7369384765625
5742.276926040649 1207.579833984375
5742.331585884094 1215.3521728515625
5742.386245727539 1230.0015869140625
5742.440905570984 1219.5277099609375
5742.495565414429 1209.98388671875
5742.5502252578735 1206.798095703125
5742.604885101318 1200.517822265625
5742.659544944763 1183.375
5742.714204788208 1180.66064453125
5742.768864631653 1194.7408447265625
5742.823524475098 1193.7940673828125
5742.8781843185425 1197.1834716796875
5742.932844161987 1195.379150390625
5742.987504005432 1183.97607421875
5743.042163848877 1201.66796875
5743.096823692322 1211.58837890625
5743.151483535767 1197.9007568359375
5743.206143379211 1181.539794921875
5743.260803222656 1177.371826171875
5743.315463066101 1182.740966796875
5743.370122909546 1203.8809814453125
5743.424782752991 1195.6268310546875
5743.479442596436 1200.0631103515625
5743.53410243988 1207.36181640625
5743.588762283325 1197.7608642578125
5743.64342212677 1215.2333984375
5743.698081970215 1220.9512939453125
5743.75274181366 1188.1585693359375
5743.8074016571045 1184.1959228515625
5743.862061500549 1193.608154296875
5743.916721343994 1186.72265625
5743.971381187439 1201.8902587890625
5744.026041030884 1210.007080078125
5744.080700874329 1207.4449462890625
5744.135360717773 1195.3028564453125
5744.190020561218 1189.6943359375
5744.244680404663 1187.49658203125
5744.299340248108 1193.3095703125
5744.354000091553 1186.6513671875
5744.408659934998 1191.1602783203125
5744.463319778442 1200.0750732421875
5744.517979621887 1198.8270263671875
5744.572639465332 1183.332275390625
5744.627299308777 1183.41259765625
5744.681959152222 1203.1708984375
5744.7366189956665 1204.212646484375
5744.791278839111 1196.70068359375
5744.845938682556 1191.6116943359375
5744.900598526001 1194.3663330078125
5744.955258369446 1197.01318359375
5745.009918212891 1215.7039794921875
5745.064578056335 1227.0233154296875
5745.11923789978 1221.1488037109375
5745.173897743225 1207.177490234375
5745.22855758667 1177.878173828125
5745.283217430115 1164.1539306640625
5745.33787727356 1169.260009765625
5745.392537117004 1179.6390380859375
5745.447196960449 1198.153564453125
5745.501856803894 1209.8900146484375
5745.556516647339 1202.769287109375
5745.611176490784 1203.24462890625
5745.6658363342285 1213.4794921875
5745.720496177673 1208.2080078125
5745.775156021118 1198.9788818359375
5745.829815864563 1208.382568359375
5745.884475708008 1221.7001953125
5745.939135551453 1216.9813232421875
5745.9937953948975 1214.3544921875
5746.048455238342 1210.5048828125
5746.103115081787 1203.198486328125
5746.157774925232 1204.963623046875
5746.212434768677 1205.490234375
5746.267094612122 1187.2264404296875
5746.321754455566 1178.714599609375
5746.376414299011 1180.933349609375
5746.431074142456 1171.12890625
5746.485733985901 1180.1021728515625
5746.540393829346 1196.386962890625
5746.5950536727905 1188.653076171875
5746.649713516235 1177.4935302734375
5746.70437335968 1161.4063720703125
5746.759033203125 1133.0367431640625
5746.81369304657 1129.5478515625
5746.868352890015 1149.71142578125
5746.9230127334595 1166.435546875
5746.977672576904 1168.7227783203125
5747.032332420349 1173.5491943359375
5747.086992263794 1185.357666015625
5747.141652107239 1182.375732421875
5747.196311950684 1155.4932861328125
5747.250971794128 1122.100830078125
5747.305631637573 1100.6851806640625
5747.360291481018 1099.595703125
5747.414951324463 1100.039794921875
5747.469611167908 1101.4298095703125
5747.5242710113525 1114.489990234375
5747.578930854797 1132.51708984375
5747.633590698242 1169.9278564453125
5747.688250541687 1212.6810302734375
5747.742910385132 1230.2884521484375
5747.797570228577 1221.6256103515625
5747.8522300720215 1194.0718994140625
5747.906889915466 1194.55712890625
5747.961549758911 1209.2774658203125
5748.016209602356 1209.7452392578125
5748.070869445801 1189.0054931640625
5748.125529289246 1180.26318359375
5748.18018913269 1187.490234375
5748.234848976135 1203.965087890625
5748.28950881958 1210.6639404296875
5748.344168663025 1211.488037109375
5748.39882850647 1196.53466796875
5748.453488349915 1169.413330078125
5748.508148193359 1166.3236083984375
5748.562808036804 1177.628662109375
5748.617467880249 1202.279541015625
5748.672127723694 1220.1162109375
5748.726787567139 1211.1087646484375
5748.7814474105835 1215.26953125
5748.836107254028 1228.817626953125
5748.890767097473 1223.4429931640625
5748.945426940918 1209.4996337890625
5749.000086784363 1210.63916015625
5749.054746627808 1208.3916015625
5749.109406471252 1210.1226806640625
5749.164066314697 1205.8172607421875
5749.218726158142 1186.48828125
5749.273386001587 1171.1533203125
5749.328045845032 1178.9100341796875
5749.382705688477 1200.2869873046875
5749.437365531921 1196.31005859375
5749.492025375366 1193.556884765625
5749.546685218811 1194.7523193359375
5749.601345062256 1193.2763671875
5749.656004905701 1182.33056640625
5749.7106647491455 1167.8387451171875
5749.76532459259 1171.65966796875
5749.819984436035 1182.06103515625
5749.87464427948 1188.01708984375
5749.929304122925 1200.680419921875
5749.98396396637 1214.0550537109375
5750.038623809814 1215.782958984375
5750.093283653259 1229.102294921875
5750.147943496704 1191.8427734375
5750.202603340149 1174.862060546875
5750.257263183594 1173.0504150390625
5750.311923027039 1175.551513671875
5750.366582870483 1187.981689453125
5750.421242713928 1212.238525390625
5750.475902557373 1206.511474609375
5750.530562400818 1183.666748046875
5750.585222244263 1178.1966552734375
5750.6398820877075 1183.339599609375
5750.694541931152 1194.1763916015625
5750.749201774597 1196.26953125
5750.803861618042 1185.8408203125
5750.858521461487 1166.249267578125
5750.913181304932 1146.138671875
5750.9678411483765 1124.548583984375
5751.022500991821 1111.434814453125
5751.077160835266 1114.104248046875
5751.131820678711 1111.6768798828125
5751.186480522156 1107.8231201171875
5751.241140365601 1138.0274658203125
5751.295800209045 1179.267333984375
5751.35046005249 1188.715087890625
5751.405119895935 1193.5909423828125
5751.45977973938 1200.1768798828125
5751.514439582825 1200.9560546875
5751.5690994262695 1189.3016357421875
5751.623759269714 1189.7723388671875
5751.678419113159 1209.38427734375
5751.733078956604 1211.1640625
5751.787738800049 1197.3336181640625
5751.842398643494 1183.65966796875
5751.8970584869385 1171.825439453125
5751.951718330383 1175.1519775390625
5752.006378173828 1152.634521484375
5752.061038017273 1081.10302734375
5752.115697860718 1024.43798828125
5752.170357704163 1001.3831176757812
5752.225017547607 1009.8521118164062
5752.279677391052 1061.1358642578125
5752.334337234497 1104.031982421875
5752.388997077942 1113.294677734375
5752.443656921387 1122.1337890625
5752.4983167648315 1116.58349609375
5752.552976608276 1093.258544921875
5752.607636451721 1084.056884765625
5752.662296295166 1100.734619140625
5752.716956138611 1119.9036865234375
5752.771615982056 1129.1634521484375
5752.8262758255005 1143.276611328125
5752.880935668945 1177.9671630859375
5752.93559551239 1201.3311767578125
5752.990255355835 1198.470458984375
5753.04491519928 1187.03076171875
5753.099575042725 1177.8511962890625
5753.154234886169 1174.857177734375
5753.208894729614 1178.03466796875
5753.263554573059 1171.19921875
5753.318214416504 1178.11328125
5753.372874259949 1187.8536376953125
5753.427534103394 1168.062744140625
5753.482193946838 1143.6240234375
5753.536853790283 1074.5655517578125
5753.591513633728 1000.9989013671875
5753.646173477173 947.9903564453125
5753.700833320618 918.872802734375
5753.7554931640625 933.3748779296875
5753.810153007507 988.409423828125
5753.864812850952 1055.26708984375
5753.919472694397 1120.8988037109375
5753.974132537842 1178.192138671875
5754.028792381287 1196.2197265625
5754.083452224731 1175.1787109375
5754.138112068176 1161.0145263671875
5754.192771911621 1173.102783203125
5754.247431755066 1186.2764892578125
5754.302091598511 1201.0635986328125
5754.356751441956 1191.885498046875
5754.4114112854 1177.9835205078125
5754.466071128845 1186.7554931640625
5754.52073097229 1197.4395751953125
5754.575390815735 1199.9117431640625
5754.63005065918 1197.388916015625
5754.6847105026245 1191.338623046875
5754.739370346069 1200.02197265625
5754.794030189514 1215.103271484375
5754.848690032959 1198.8740234375
5754.903349876404 1185.6717529296875
5754.958009719849 1188.49560546875
5755.0126695632935 1187.8812255859375
5755.067329406738 1177.13134765625
5755.121989250183 1188.50048828125
5755.176649093628 1194.82421875
5755.231308937073 1194.201416015625
5755.285968780518 1203.0189208984375
5755.340628623962 1196.94482421875
5755.395288467407 1191.9033203125
5755.449948310852 1185.7427978515625
5755.504608154297 1182.779052734375
5755.559267997742 1204.620849609375
5755.6139278411865 1214.7197265625
5755.668587684631 1210.5155029296875
5755.723247528076 1206.0089111328125
5755.777907371521 1198.3150634765625
5755.832567214966 1182.7811279296875
5755.887227058411 1170.350830078125
5755.9418869018555 1166.1224365234375
5755.9965467453 1186.2525634765625
5756.051206588745 1205.149169921875
5756.10586643219 1198.2613525390625
5756.160526275635 1203.3707275390625
5756.21518611908 1210.1436767578125
5756.269845962524 1209.146484375
5756.324505805969 1225.8040771484375
5756.379165649414 1213.8837890625
5756.433825492859 1199.3931884765625
5756.488485336304 1204.0556640625
5756.5431451797485 1189.9951171875
5756.597805023193 1179.282958984375
5756.652464866638 1189.7828369140625
5756.707124710083 1200.060302734375
5756.761784553528 1193.61083984375
5756.816444396973 1168.66552734375
5756.8711042404175 1163.1209716796875
5756.925764083862 1194.1502685546875
5756.980423927307 1202.535888671875
5757.035083770752 1199.051025390625
5757.089743614197 1210.682861328125
5757.144403457642 1198.1197509765625
5757.199063301086 1174.791015625
5757.253723144531 1195.011474609375
5757.308382987976 1217.3809814453125
5757.363042831421 1203.2978515625
5757.417702674866 1181.521728515625
5757.472362518311 1173.0087890625
5757.527022361755 1179.2669677734375
5757.5816822052 1196.9234619140625
5757.636342048645 1206.200927734375
5757.69100189209 1189.5479736328125
5757.745661735535 1183.312255859375
5757.8003215789795 1191.26171875
5757.854981422424 1193.750244140625
5757.909641265869 1176.825927734375
5757.964301109314 1145.404541015625
5758.018960952759 1153.868408203125
5758.073620796204 1187.4521484375
5758.128280639648 1207.992919921875
5758.182940483093 1196.697265625
5758.237600326538 1174.6417236328125
5758.292260169983 1176.0267333984375
5758.346920013428 1182.8824462890625
5758.401579856873 1178.50927734375
5758.456239700317 1161.3897705078125
5758.510899543762 1167.09375
5758.565559387207 1176.0543212890625
5758.620219230652 1186.3427734375
5758.674879074097 1183.71240234375
5758.7295389175415 1177.6776123046875
5758.784198760986 1175.785888671875
5758.838858604431 1171.246826171875
5758.893518447876 1173.2811279296875
5758.948178291321 1184.764404296875
5759.002838134766 1187.0535888671875
5759.05749797821 1191.97998046875
5759.112157821655 1190.3328857421875
5759.1668176651 1189.5025634765625
5759.221477508545 1184.6014404296875
5759.27613735199 1178.8656005859375
5759.330797195435 1197.2098388671875
5759.385457038879 1193.8519287109375
5759.440116882324 1170.3155517578125
5759.494776725769 1164.06103515625
5759.549436569214 1172.490966796875
5759.604096412659 1173.237548828125
5759.6587562561035 1150.1258544921875
5759.713416099548 1142.005859375
5759.768075942993 1163.1041259765625
5759.822735786438 1154.080078125
5759.877395629883 1144.2099609375
5759.932055473328 1156.22705078125
5759.9867153167725 1157.5146484375
5760.041375160217 1160.418212890625
5760.096035003662 1181.3052978515625
5760.150694847107 1192.864501953125
5760.205354690552 1184.427978515625
5760.260014533997 1187.6810302734375
5760.314674377441 1188.8526611328125
5760.369334220886 1179.9327392578125
5760.423994064331 1177.6058349609375
5760.478653907776 1184.3717041015625
5760.533313751221 1203.4852294921875
5760.5879735946655 1207.6539306640625
5760.64263343811 1198.72412109375
5760.697293281555 1187.20458984375
5760.751953125 1168.466552734375
5760.806612968445 1157.1488037109375
5760.86127281189 1149.7919921875
5760.9159326553345 1158.9041748046875
5760.970592498779 1188.1688232421875
5761.025252342224 1199.22021484375
5761.079912185669 1181.6192626953125
5761.134572029114 1154.07080078125
5761.189231872559 1165.2303466796875
5761.243891716003 1189.5836181640625
5761.298551559448 1168.484619140625
5761.353211402893 1137.704833984375
5761.407871246338 1117.8983154296875
5761.462531089783 1136.246337890625
5761.5171909332275 1153.4984130859375
5761.571850776672 1160.2724609375
5761.626510620117 1155.881103515625
5761.681170463562 1164.8826904296875
5761.735830307007 1155.051025390625
5761.790490150452 1143.9967041015625
5761.8451499938965 1125.370849609375
5761.899809837341 1049.5347900390625
5761.954469680786 967.46630859375
5762.009129524231 890.934814453125
5762.063789367676 882.7442016601562
5762.118449211121 960.5332641601562
5762.173109054565 1058.166015625
5762.22776889801 1126.392578125
5762.282428741455 1169.3245849609375
5762.3370885849 1195.9495849609375
5762.391748428345 1211.8009033203125
5762.44640827179 1210.9993896484375
5762.501068115234 1189.1104736328125
5762.555727958679 1173.5361328125
5762.610387802124 1162.7459716796875
5762.665047645569 1179.0843505859375
5762.719707489014 1185.5006103515625
5762.7743673324585 1177.891845703125
5762.829027175903 1163.7540283203125
5762.883687019348 1155.690673828125
5762.938346862793 1164.2449951171875
5762.993006706238 1172.8792724609375
5763.047666549683 1192.1685791015625
5763.102326393127 1193.5238037109375
5763.156986236572 1193.525634765625
5763.211646080017 1208.620361328125
5763.266305923462 1196.4019775390625
5763.320965766907 1178.1787109375
5763.375625610352 1177.304443359375
5763.430285453796 1184.7742919921875
5763.484945297241 1203.411376953125
5763.539605140686 1205.925048828125
5763.594264984131 1166.547607421875
5763.648924827576 1157.2928466796875
5763.7035846710205 1178.8067626953125
5763.758244514465 1191.3468017578125
5763.81290435791 1187.955322265625
5763.867564201355 1171.009765625
5763.9222240448 1183.668701171875
5763.976883888245 1189.615234375
5764.031543731689 1196.7578125
5764.086203575134 1204.2813720703125
5764.140863418579 1193.98779296875
5764.195523262024 1187.50341796875
5764.250183105469 1195.05810546875
5764.304842948914 1195.8629150390625
5764.359502792358 1181.005859375
5764.414162635803 1162.976806640625
5764.468822479248 1183.1422119140625
5764.523482322693 1187.8590087890625
5764.578142166138 1195.9254150390625
5764.6328020095825 1198.3958740234375
5764.687461853027 1190.5775146484375
5764.742121696472 1172.5089111328125
5764.796781539917 1168.25439453125
5764.851441383362 1169.78857421875
5764.906101226807 1175.7877197265625
5764.9607610702515 1182.3006591796875
5765.015420913696 1189.093017578125
5765.070080757141 1197.616455078125
5765.124740600586 1202.612548828125
5765.179400444031 1187.330322265625
5765.234060287476 1161.311279296875
5765.28872013092 1146.422607421875
5765.343379974365 1155.545654296875
5765.39803981781 1170.61669921875
5765.452699661255 1177.0645751953125
5765.5073595047 1178.4886474609375
5765.5620193481445 1176.1163330078125
5765.616679191589 1196.89892578125
5765.671339035034 1202.103271484375
5765.725998878479 1183.655029296875
5765.780658721924 1172.708251953125
5765.835318565369 1186.428466796875
5765.8899784088135 1193.4072265625
5765.944638252258 1197.1531982421875
5765.999298095703 1207.56396484375
5766.053957939148 1214.842041015625
5766.108617782593 1198.845703125
5766.163277626038 1173.678955078125
5766.217937469482 1156.5377197265625
5766.272597312927 1156.288330078125
5766.327257156372 1179.2083740234375
5766.381916999817 1191.008056640625
5766.436576843262 1200.1256103515625
5766.4912366867065 1216.88037109375
5766.545896530151 1209.615234375
5766.600556373596 1193.7861328125
5766.655216217041 1180.0279541015625
5766.709876060486 1182.0943603515625
5766.764535903931 1198.9913330078125
5766.8191957473755 1198.6727294921875
5766.87385559082 1196.1732177734375
5766.928515434265 1179.065185546875
5766.98317527771 1151.66064453125
5767.037835121155 1160.49951171875
5767.0924949646 1176.9639892578125
5767.147154808044 1172.31005859375
5767.201814651489 1168.13818359375
5767.256474494934 1174.045166015625
5767.311134338379 1173.3646240234375
5767.365794181824 1182.1746826171875
5767.420454025269 1184.2896728515625
5767.475113868713 1164.609619140625
5767.529773712158 1168.8603515625
5767.584433555603 1178.859375
5767.639093399048 1187.580078125
5767.693753242493 1197.889404296875
5767.7484130859375 1197.5660400390625
5767.803072929382 1192.365478515625
5767.857732772827 1170.92919921875
5767.912392616272 1149.1112060546875
5767.967052459717 1163.39111328125
5768.021712303162 1154.3504638671875
5768.076372146606 1143.4356689453125
5768.131031990051 1154.1822509765625
5768.185691833496 1151.4385986328125
5768.240351676941 1141.955078125
5768.295011520386 1142.859130859375
5768.349671363831 1157.8804931640625
5768.404331207275 1171.661865234375
5768.45899105072 1185.751708984375
5768.513650894165 1182.1849365234375
5768.56831073761 1166.668212890625
5768.622970581055 1176.2099609375
5768.6776304244995 1168.296630859375
5768.732290267944 1153.9976806640625
5768.786950111389 1161.1397705078125
5768.841609954834 1154.5289306640625
5768.896269798279 1160.5784912109375
5768.950929641724 1196.3497314453125
5769.0055894851685 1202.90380859375
5769.060249328613 1182.0333251953125
5769.114909172058 1171.875244140625
5769.169569015503 1175.849365234375
5769.224228858948 1191.693603515625
5769.278888702393 1201.0380859375
5769.333548545837 1208.8853759765625
5769.388208389282 1218.6822509765625
5769.442868232727 1208.160400390625
5769.497528076172 1183.7991943359375
5769.552187919617 1183.5430908203125
5769.6068477630615 1196.27392578125
5769.661507606506 1195.3309326171875
5769.716167449951 1181.9105224609375
5769.770827293396 1167.0130615234375
5769.825487136841 1158.886962890625
5769.880146980286 1178.9580078125
5769.9348068237305 1230.7266845703125
5769.989466667175 1249.2984619140625
5770.04412651062 1205.580322265625
5770.098786354065 1197.6527099609375
5770.15344619751 1220.285888671875
5770.208106040955 1227.2841796875
5770.262765884399 1217.77734375
5770.317425727844 1207.7091064453125
5770.372085571289 1196.8638916015625
5770.426745414734 1171.916748046875
5770.481405258179 1153.07763671875
5770.5360651016235 1151.0291748046875
5770.590724945068 1158.078857421875
5770.645384788513 1166.0330810546875
5770.700044631958 1172.5474853515625
5770.754704475403 1174.4776611328125
5770.809364318848 1177.117431640625
5770.8640241622925 1185.4276123046875
5770.918684005737 1189.57470703125
5770.973343849182 1175.13623046875
5771.028003692627 1146.8997802734375
5771.082663536072 1111.982421875
5771.137323379517 1066.4395751953125
5771.191983222961 1035.041259765625
5771.246643066406 1053.23828125
5771.301302909851 1102.006103515625
5771.355962753296 1126.7938232421875
5771.410622596741 1147.280029296875
5771.465282440186 1175.0458984375
5771.51994228363 1188.1363525390625
5771.574602127075 1180.7989501953125
5771.62926197052 1175.28125
5771.683921813965 1186.2772216796875
5771.73858165741 1189.076416015625
5771.7932415008545 1190.4095458984375
5771.847901344299 1199.2548828125
5771.902561187744 1202.4423828125
5771.957221031189 1167.572998046875
5772.011880874634 1165.0655517578125
5772.066540718079 1178.12255859375
5772.121200561523 1148.523681640625
5772.175860404968 1154.638427734375
5772.230520248413 1171.7210693359375
5772.285180091858 1172.126953125
5772.339839935303 1174.023193359375
5772.394499778748 1197.26806640625
5772.449159622192 1192.3887939453125
5772.503819465637 1169.7137451171875
5772.558479309082 1173.44677734375
5772.613139152527 1186.1221923828125
5772.667798995972 1183.0743408203125
5772.7224588394165 1170.563232421875
5772.777118682861 1162.2532958984375
5772.831778526306 1169.0159912109375
5772.886438369751 1189.640869140625
5772.941098213196 1185.9263916015625
5772.995758056641 1189.563232421875
5773.050417900085 1196.1204833984375
5773.10507774353 1168.92919921875
5773.159737586975 1155.34130859375
5773.21439743042 1159.686279296875
5773.269057273865 1157.6839599609375
5773.32371711731 1156.393798828125
5773.378376960754 1167.2843017578125
5773.433036804199 1180.555908203125
5773.487696647644 1196.74267578125
5773.542356491089 1188.430419921875
5773.597016334534 1158.7899169921875
5773.6516761779785 1142.0364990234375
5773.706336021423 1158.551025390625
5773.760995864868 1169.800537109375
5773.815655708313 1180.2056884765625
5773.870315551758 1202.1964111328125
5773.924975395203 1184.8197021484375
5773.9796352386475 1130.7626953125
5774.034295082092 1080.149169921875
5774.088954925537 1050.5128173828125
5774.143614768982 1067.003662109375
5774.198274612427 1122.29541015625
5774.252934455872 1153.79150390625
5774.307594299316 1158.3175048828125
5774.362254142761 1173.2186279296875
5774.416913986206 1189.098876953125
5774.471573829651 1193.0689697265625
5774.526233673096 1167.433349609375
5774.5808935165405 1135.4171142578125
5774.635553359985 1163.335693359375
5774.69021320343 1213.080078125
5774.744873046875 1217.1834716796875
5774.79953289032 1183.71923828125
5774.854192733765 1167.86572265625
5774.9088525772095 1188.428466796875
5774.963512420654 1187.85302734375
5775.018172264099 1187.943115234375
5775.072832107544 1194.937255859375
5775.127491950989 1193.960205078125
5775.182151794434 1180.8939208984375
5775.236811637878 1171.78662109375
5775.291471481323 1166.1884765625
5775.346131324768 1157.75537109375
5775.400791168213 1150.250244140625
5775.455451011658 1143.200439453125
5775.5101108551025 1148.371337890625
5775.564770698547 1176.9481201171875
5775.619430541992 1200.623779296875
5775.674090385437 1206.51708984375
5775.728750228882 1199.7022705078125
5775.783410072327 1189.464111328125
5775.8380699157715 1166.6966552734375
5775.892729759216 1173.6136474609375
5775.947389602661 1176.1787109375
5776.002049446106 1168.822998046875
5776.056709289551 1168.0445556640625
5776.111369132996 1170.39404296875
5776.16602897644 1196.130615234375
5776.220688819885 1207.3634033203125
5776.27534866333 1191.9908447265625
5776.330008506775 1159.855712890625
5776.38466835022 1149.7467041015625
5776.439328193665 1169.3990478515625
5776.493988037109 1156.417724609375
5776.548647880554 1153.05517578125
5776.603307723999 1157.078369140625
5776.657967567444 1154.21044921875
5776.712627410889 1173.3311767578125
5776.7672872543335 1176.5340576171875
5776.821947097778 1162.6241455078125
5776.876606941223 1149.406494140625
5776.931266784668 1156.459228515625
5776.985926628113 1171.614013671875
5777.040586471558 1173.3841552734375
5777.095246315002 1189.035888671875
5777.149906158447 1185.2349853515625
5777.204566001892 1164.8507080078125
5777.259225845337 1163.0482177734375
5777.313885688782 1159.2686767578125
5777.368545532227 1157.3140869140625
5777.423205375671 1154.80419921875
5777.477865219116 1132.286376953125
5777.532525062561 1133.81103515625
5777.587184906006 1143.2060546875
5777.641844749451 1139.413818359375
5777.6965045928955 1153.8939208984375
5777.75116443634 1179.7178955078125
5777.805824279785 1189.1900634765625
5777.86048412323 1196.3880615234375
5777.915143966675 1202.660400390625
5777.96980381012 1205.8494873046875
5778.024463653564 1196.4281005859375
5778.079123497009 1183.741455078125
5778.133783340454 1170.3544921875
5778.188443183899 1166.9881591796875
5778.243103027344 1173.8531494140625
5778.297762870789 1183.4267578125
5778.352422714233 1187.4571533203125
5778.407082557678 1167.1444091796875
5778.461742401123 1141.569091796875
5778.516402244568 1125.1444091796875
5778.571062088013 1131.09326171875
5778.6257219314575 1168.515869140625
5778.680381774902 1184.7615966796875
5778.735041618347 1175.562255859375
5778.789701461792 1174.599853515625
5778.844361305237 1173.384521484375
5778.899021148682 1159.0294189453125
5778.9536809921265 1160.1531982421875
5779.008340835571 1177.2467041015625
5779.063000679016 1174.158203125
5779.117660522461 1182.2408447265625
5779.172320365906 1185.284423828125
5779.226980209351 1168.22607421875
5779.281640052795 1139.130615234375
5779.33629989624 1128.792236328125
5779.390959739685 1123.1025390625
5779.44561958313 1116.530029296875
5779.500279426575 1110.661865234375
5779.5549392700195 1074.405029296875
5779.609599113464 1058.985107421875
5779.664258956909 1071.310791015625
5779.718918800354 1079.863037109375
5779.773578643799 1094.020263671875
5779.828238487244 1112.9150390625
5779.8828983306885 1118.835205078125
5779.937558174133 1132.7010498046875
5779.992218017578 1149.235107421875
5780.046877861023 1142.6875
5780.101537704468 1136.0186767578125
5780.156197547913 1147.5650634765625
5780.210857391357 1160.5435791015625
5780.265517234802 1160.876708984375
5780.320177078247 1166.59375
5780.374836921692 1163.6119384765625
5780.429496765137 1172.95166015625
5780.4841566085815 1172.7354736328125
5780.538816452026 1161.215087890625
5780.593476295471 1169.373291015625
5780.648136138916 1175.3929443359375
5780.702795982361 1154.60595703125
5780.757455825806 1159.113525390625
5780.8121156692505 1172.5296630859375
5780.866775512695 1155.406494140625
5780.92143535614 1137.248291015625
5780.976095199585 1113.8587646484375
5781.03075504303 1108.2449951171875
5781.085414886475 1082.6796875
5781.140074729919 1058.2421875
5781.194734573364 1051.3656005859375
5781.249394416809 1047.354736328125
5781.304054260254 1075.5606689453125
5781.358714103699 1143.6678466796875
5781.413373947144 1187.3990478515625
5781.468033790588 1161.9776611328125
5781.522693634033 1153.42724609375
5781.577353477478 1153.658447265625
5781.632013320923 1181.2266845703125
5781.686673164368 1186.570556640625
5781.7413330078125 1176.907470703125
5781.795992851257 1162.4610595703125
5781.850652694702 1154.7860107421875
5781.905312538147 1165.8817138671875
5781.959972381592 1176.9984130859375
5782.014632225037 1158.5157470703125
5782.069292068481 1146.7425537109375
5782.123951911926 1149.8350830078125
5782.178611755371 1140.6322021484375
5782.233271598816 1155.1829833984375
5782.287931442261 1170.973876953125
5782.342591285706 1165.9801025390625
5782.39725112915 1193.852294921875
5782.451910972595 1202.0921630859375
5782.50657081604 1182.4041748046875
5782.561230659485 1172.498291015625
5782.61589050293 1170.6595458984375
5782.6705503463745 1159.51904296875
5782.725210189819 1155.8634033203125
5782.779870033264 1150.259765625
5782.834529876709 1143.486572265625
5782.889189720154 1153.34521484375
5782.943849563599 1149.432373046875
5782.9985094070435 1131.0469970703125
5783.053169250488 1142.570556640625
5783.107829093933 1160.90185546875
5783.162488937378 1178.824462890625
5783.217148780823 1180.7606201171875
5783.271808624268 1163.810302734375
5783.326468467712 1158.347412109375
5783.381128311157 1190.3753662109375
5783.435788154602 1203.1607666015625
5783.490447998047 1183.7808837890625
5783.545107841492 1157.2877197265625
5783.5997676849365 1139.8648681640625
5783.654427528381 1119.244873046875
5783.709087371826 1116.0010986328125
5783.763747215271 1118.249267578125
5783.818407058716 1112.2960205078125
5783.873066902161 1123.46435546875
5783.9277267456055 1148.167724609375
5783.98238658905 1171.951416015625
5784.037046432495 1173.2801513671875
5784.09170627594 1149.35107421875
5784.146366119385 1124.7464599609375
5784.20102596283 1090.03369140625
5784.255685806274 1087.59619140625
5784.310345649719 1108.306640625
5784.365005493164 1110.13916015625
5784.419665336609 1102.3148193359375
5784.474325180054 1100.594482421875
5784.5289850234985 1113.000732421875
5784.583644866943 1104.0445556640625
5784.638304710388 1113.8800048828125
5784.692964553833 1143.4635009765625
5784.747624397278 1145.25634765625
5784.802284240723 1125.7891845703125
5784.8569440841675 1140.6610107421875
5784.911603927612 1156.4503173828125
5784.966263771057 1160.598388671875
5785.020923614502 1166.9864501953125
5785.075583457947 1158.698486328125
5785.130243301392 1151.8079833984375
5785.184903144836 1155.3856201171875
5785.239562988281 1148.1607666015625
5785.294222831726 1147.67138671875
5785.348882675171 1152.21484375
5785.403542518616 1164.004638671875
5785.458202362061 1174.2216796875
5785.512862205505 1179.96044921875
5785.56752204895 1184.12109375
5785.622181892395 1213.0882568359375
5785.67684173584 1230.361083984375
5785.731501579285 1215.70947265625
5785.7861614227295 1192.7386474609375
5785.840821266174 1178.5150146484375
5785.895481109619 1163.6429443359375
5785.950140953064 1152.5303955078125
5786.004800796509 1155.286865234375
5786.059460639954 1162.9461669921875
5786.114120483398 1181.444091796875
5786.168780326843 1182.6834716796875
5786.223440170288 1152.2197265625
5786.278100013733 1144.9915771484375
5786.332759857178 1180.1220703125
5786.387419700623 1222.8896484375
5786.442079544067 1203.282958984375
5786.496739387512 1197.4061279296875
5786.551399230957 1189.3050537109375
5786.606059074402 1177.624267578125
5786.660718917847 1166.273193359375
5786.7153787612915 1150.875244140625
5786.770038604736 1154.4085693359375
5786.824698448181 1170.1434326171875
5786.879358291626 1155.764892578125
5786.934018135071 1111.698974609375
5786.988677978516 1110.4349365234375
5787.04333782196 1132.14453125
5787.097997665405 1141.24267578125
5787.15265750885 1126.659423828125
5787.207317352295 1115.552490234375
5787.26197719574 1129.864013671875
5787.316637039185 1140.3634033203125
5787.371296882629 1153.1312255859375
5787.425956726074 1155.25927734375
5787.480616569519 1160.228759765625
5787.535276412964 1179.10888671875
